COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Média do IDEB - anos finais;Média do IDEB - Anos iniciais;Mèdia de aprovação 6 ao 9 ano;Mèdia de aprovação 1 ao 5 ano
29326630;COLEGIO MUNICIPAL ANISIO TEIXEIRA;2925501;Prado;29;BA;3,2;;62,6;
29327270;ESCOLA MUNICIPAL ANTONIO CLIMERIO DOS SANTOS;2925501;Prado;29;BA;;4,1;;85,3
29326648;ESCOLA MUNICIPAL PEROLINA RAMOS MASCARENHAS;2925501;Prado;29;BA;;4,5;;77,8
29386802;ESCOLA MUNICIPAL DEPUTADO LUIS EDUARDO MAGALHAES;2925501;Prado;29;BA;;3,3;;79,5
29327229;EE - COLEGIO ESTADUAL INDIGENA BOM JESUS - ALDEIA INDIGENA AGUAS BELAS;2925501;Prado;29;BA;;3,9;;100,0
29326982;ESCOLA MUNICIPAL DOIS DE JULHO;2925501;Prado;29;BA;;3,9;;81,4
29475775;ESCOLA MUNICIPAL PROFESSORA MARIA HELENA GONCALVES SALLES;2925501;Prado;29;BA;;4,7;;87,6
29326710;EE - ESCOLA EPAMINONDAS CAETANO DE ALMEIDA;2925501;Prado;29;BA;;;75,7;
24013595;ESCOLA ESTADUAL CORONEL FERNANDES;2407005;Luís Gomes;24;RN;3,1;;66,1;
24071765;COLEGIO MUNICIPAL PE OSVALDO;2407005;Luís Gomes;24;RN;3,8;;79,3;
24014060;ESCOLA ESTADUAL ZEO FERNANDES;2407005;Luís Gomes;24;RN;;5,2;;95,5
24014133;UNIDADE DE ENSINO IV JOSE PAULINO DA COSTA;2407005;Luís Gomes;24;RN;;2,7;;81,3
24085448;ESCOLA MUNICIPAL PROF MARIA FONTES ROCHA;2407005;Luís Gomes;24;RN;;;;58,9
24013838;ESC MUL PROF DUBAS;2407005;Luís Gomes;24;RN;;;;80,9
29127319;NEIEFESC MUL PROFA LAURENTINA IGNES DE CASTRO POLO EDUCACION;2907806;Cícero Dantas;29;BA;4,3;4,0;86,5;92,4
29127734;NEIEFM COLEGIO MUNICIPAL DR DANTAS JUNIOR POLO EDUCACIONAL VIII;2907806;Cícero Dantas;29;BA;4,4;5,4;85,5;89,3
29127831;NEIEF COLEGIO MUNICIPAL JOSE CANDIDO DA SILVA - POLO EDUCACIONAL VI;2907806;Cícero Dantas;29;BA;4,1;4,0;85,1;85,5
29430194;NEFMCOLEGIO MUNICIPAL JOAO NOBERTO DOS SANTOS POLO EDUCACION;2907806;Cícero Dantas;29;BA;3,4;;84,0;
29127262;N E I E F COLEGIO MUL MANOEL VIEIRA DE ANDRADE POLO EDUCACIONAL I;2907806;Cícero Dantas;29;BA;4,6;;86,3;
29330475;NEFMCOLEGIO MUNICIPAL MARINHO GOMES DE OLIVEIRA;2907806;Cícero Dantas;29;BA;3,4;;68,2;
29127688;NEIEFESCOLA MUL EGIDIO GONCALVES DE SOUZA POLO EDUCACIONAL X;2907806;Cícero Dantas;29;BA;;4,1;;91,7
29362113;NEIEFCOLEGIO MUNICIPAL MADRE MARIA LINA POLO EDUCACIONAL V;2907806;Cícero Dantas;29;BA;;5,6;;93,0
29450497;ESCOLA MUNICIPAL PROFESSORA EDILEUZA CARVALHO DOS SANTOS SIL;2907806;Cícero Dantas;29;BA;;3,9;;93,9
29127297;NUCLEO DE ED INF E ENS FUND ESC MUL PROF DOMINGOS ALEXANDRIN;2907806;Cícero Dantas;29;BA;;4,8;;85,8
29127629;NEIEF ESCOLA MUNICIPAL PROFESSORA RAIMUNDA NEVES AGUIAR - POLO EDUCACIONAL XII;2907806;Cícero Dantas;29;BA;;4,6;;93,1
29127050;N E I E F ESCOLA MUNICIPAL DEPUTADO ACCIOLY VIEIRA POLO EDUCACIONAL XVI;2907806;Cícero Dantas;29;BA;;3,8;;83,3
29330386;COLEGIO MUNICIPAL MONSENHOR GALVAO;2907806;Cícero Dantas;29;BA;;;70,9;
29127556;NEIEF COLEGIO MUNICIPAL FELIPE NERY DOS SANTOS POLO EDUCACIO;2907806;Cícero Dantas;29;BA;;;;98,9
29147948;ESCOLA MUNICIPAL ANA OLIVEIRA;2931509;Teofilândia;29;BA;2,9;;63,0;
29443628;ESCOLA MUNICIPAL ZENAIDO CARVALHO DOS SANTOS;2931509;Teofilândia;29;BA;2,6;;51,1;
29147891;CENTRO EDUCACIONAL RAFAEL LOPES DE ARAUJO;2931509;Teofilândia;29;BA;3,7;;72,1;
29393728;ESCOLA MIGUEL GOMES DE SOUZA;2931509;Teofilândia;29;BA;4,0;;88,3;
29148790;ESCOLA MUNICIPAL TOME DE SOUZA;2931509;Teofilândia;29;BA;;4,0;;80,3
29148065;ESCOLA MUNICIPAL DOM JOAO VI;2931509;Teofilândia;29;BA;;3,8;;77,5
29148162;JOAQUIM TEOFILO DE OLIVEIRA;2931509;Teofilândia;29;BA;;4,8;;78,4
29148723;ESCOLA PREGIDIO PEREIRA DOS SANTOS;2931509;Teofilândia;29;BA;;4,3;;80,6
29148073;ESCOLA DOM PEDRO I;2931509;Teofilândia;29;BA;;3,7;;73,0
29148693;ESCOLA MARIA QUITERIA;2931509;Teofilândia;29;BA;;3,7;;74,4
29148618;ESCOLA MUNICIPAL ANTONIO PIMENTEL DE OLIVEIRA;2931509;Teofilândia;29;BA;;3,8;;74,3
29372453;ESCOLA JOSE DA SILVA;2931509;Teofilândia;29;BA;;3,9;;84,6
29148685;ESCOLA GABRIEL ARCANJO DA PAIXAO;2931509;Teofilândia;29;BA;;3,2;;67,0
29393736;ESCOLA MANOEL JOAQUIM RODRIGUES;2931509;Teofilândia;29;BA;;5,3;;88,9
29372399;ESCOLA MUNICIPAL JOAO MUNIZ DOS SANTOS;2931509;Teofilândia;29;BA;;4,1;;87,4
29079969;CENTRO EDUC JOAO DE SOUZA OLIVEIRA;2933158;Várzea Nova;29;BA;3,8;;77,1;
29080100;ESCOLA MUNICIPAL PROFESSORA ELIZABETH GOMES DE OLIVEIRA;2933158;Várzea Nova;29;BA;;3,7;;92,7
29080380;ESCOLA MUNICIPAL IDALIA ROCHA AZEVEDO;2933158;Várzea Nova;29;BA;;3,4;;84,3
29080452;ESCOLA MUNICIPAL ARIOBALDO FIGUEREDO DE OLIVEIRA;2933158;Várzea Nova;29;BA;;4,2;;75,9
29080347;ESCOLA MUNICIPAL ARLINDO BERNARDO DO NASCIMENTO;2933158;Várzea Nova;29;BA;;3,7;;81,0
29080177;ESCOLA MUNICIPAL JOSE INES CARNEIRO;2933158;Várzea Nova;29;BA;;4,9;;92,2
29080460;ESCOLA MUNICIPAL ADERBAL CESAR DE OLIVEIRA;2933158;Várzea Nova;29;BA;;4,4;;88,5
29079977;ESCOLA MUNICIPAL REGINALDO MACEDO;2933158;Várzea Nova;29;BA;;4,4;;88,1
29082420;ESC MUNICIPAL TEOTONIO PEREIRA COIMBRA;2911907;Iaçu;29;BA;4,3;5,6;84,0;93,0
29443644;COMPLEXO EDUCACIONAL PROFESSORA NIVA SANTOS COSTA;2911907;Iaçu;29;BA;4,2;4,1;82,5;87,8
29457858;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE SANTOS RIBEIRO;2911907;Iaçu;29;BA;3,5;;76,0;
29443580;CENTRO EDUCACIONAL LYRIO ROCHA DUTRA;2911907;Iaçu;29;BA;4,1;;94,4;
29082870;ESC JOSE DOS REIS ALMEIDA;2911907;Iaçu;29;BA;;4,6;;92,6
29082536;ESC STO ANTONIO PIDERP;2911907;Iaçu;29;BA;;5,2;;95,3
29082595;ESCOLA MUNICIPAL ALZIRA DE ARAGAO LIMA;2911907;Iaçu;29;BA;;4,5;;80,9
29082307;ESCOLA MUNICIPAL DA CERAMICA;2911907;Iaçu;29;BA;;4,1;;82,6
29083036;GRUPO GENESIO FERREIRA DE SANTANA;2911907;Iaçu;29;BA;;4,4;;89,9
29082854;ESC PROF ROMULO GALVAO DE CARVALHO;2911907;Iaçu;29;BA;;5,5;;90,0
29082889;ESCOLA MUNICIPAL JOAO AMARO;2911907;Iaçu;29;BA;;3,1;;80,2
29082200;CENTRO EDUC DE IACU;2911907;Iaçu;29;BA;;;75,3;
29082226;EE - ESCOLA ARQUITETO RAUL CAJADO;2911907;Iaçu;29;BA;;;75,0;
29395089;COLEGIO MUNICIPAL DEP LUIS EDUARDO MAGALHAES;2924702;Piripá;29;BA;5,4;;88,5;
29261961;ESCOLA MUNICIPAL DEPUTADO LUIZ LAGO CABRAL;2924702;Piripá;29;BA;;6,8;;95,6
29262674;ESCOLA MUNICIPAL PROFESSOR SOLON GUMES DE MORAIS;2924702;Piripá;29;BA;;6,7;;95,3
29177553;ESCOLA PROFESSORA ANFRISIA SANTIAGO;2910057;Dias d'Ávila;29;BA;3,6;4,8;75,4;92,5
29177642;ESCOLA MUNICIPAL CARLOS DRUMMOND DE ANDRADE;2910057;Dias d'Ávila;29;BA;4,1;4,4;86,0;85,3
29177421;CENT EDUC NORMELIO MOURA DA COSTA;2910057;Dias d'Ávila;29;BA;3,4;;77,5;
29177758;ESCOLA PROFESSORA ALTAIR DA COSTA LIMA;2910057;Dias d'Ávila;29;BA;4,3;;86,0;
29422574;COLEGIO MUNICIPAL LAURA FOLLY;2910057;Dias d'Ávila;29;BA;3,7;;80,0;
29177391;CENTRO EDUCACIONAL PADRE TORREND;2910057;Dias d'Ávila;29;BA;3,5;4,5;75,3;90,1
29363667;ESCOLA MARIA SANTIAGO BACELAR DE SANTANA;2910057;Dias d'Ávila;29;BA;;5,0;;88,5
29915724;ESCOLA MUNICIPAL JOSE FERREIRA VELOSO;2910057;Dias d'Ávila;29;BA;;3,6;;89,0
29177626;ESCOLA DE 1º GRAU PROFESSOR LUIZ SANDE;2910057;Dias d'Ávila;29;BA;;4,6;;89,0
29177561;ESC MUNICIPAL SANTOS TITARA;2910057;Dias d'Ávila;29;BA;;5,1;;94,9
29456835;ESCOLA MUNICIPAL CANDIDA MARQUES COSTA;2910057;Dias d'Ávila;29;BA;;4,9;;95,2
29177790;ESCOLA CLAUDIONOR SIMOES DO CARMO;2910057;Dias d'Ávila;29;BA;;4,8;;94,39999999999999
29459389;ESCOLA MUNICIPAL ANISIO TEIXEIRA;2910057;Dias d'Ávila;29;BA;;4,4;;89,3
24052256;EM ALCIDES CAMARA DE SOUZA;2402600;Ceará-Mirim;24;RN;3,5;4,9;76,9;98,2
24052574;EM MADALENA ANTUNES PEREIRA;2402600;Ceará-Mirim;24;RN;3,2;;79,5;
24086029;EM PROF ALBERTO NICACIO DA COSTA BARBOSA;2402600;Ceará-Mirim;24;RN;2,8;;66,1;
24052353;EM PROFESSORA MARIA ESTER PAIVA;2402600;Ceará-Mirim;24;RN;2,9;3,7;74,7;83,5
24088315;ESCOLA ESTADUAL PROFESSORA MARTA MARIA CASTANHO ALMEIDA PERNAMBUCO;2402600;Ceará-Mirim;24;RN;3,1;;81,0;
24052094;ESCOLA ESTADUAL BARAO DE CEARA MIRIM;2402600;Ceará-Mirim;24;RN;3,7;;73,2;
24052434;EM DR AUGUSTO MEIRA;2402600;Ceará-Mirim;24;RN;3,3;3,8;74,7;81,6
24052248;EM ADELE DE OLIVEIRA;2402600;Ceará-Mirim;24;RN;3,6;4,3;74,0;89,2
24052469;EM EMIDIO FERREIRA DA SILVA;2402600;Ceará-Mirim;24;RN;;4,1;;97,6
24052329;EM PROF JOAO GABRIEL DE OLIVEIRA;2402600;Ceará-Mirim;24;RN;;3,5;;80,6
24052620;EM PROFESSOR ANTONIO FERREIRA DA SILVA;2402600;Ceará-Mirim;24;RN;;3,6;;88,8
24052680;ESCOLA ESTADUAL IMACULADA CONCEICAO;2402600;Ceará-Mirim;24;RN;;4,3;;92,2
24052671;EM VIRGILIO LUIZ;2402600;Ceará-Mirim;24;RN;;3,3;67,0;78,3
24071188;EM EMILIA PETRONILA DA ROCHA;2402600;Ceará-Mirim;24;RN;;3,6;;82,2
24052493;EM GONCALO TEIXEIRA DA SILVA;2402600;Ceará-Mirim;24;RN;;4,1;;93,3
24052388;EM PROFESSORA ILCA MIRANDA PACHECO;2402600;Ceará-Mirim;24;RN;;3,4;;86,8
24052477;EM FELIPE CAMARAO;2402600;Ceará-Mirim;24;RN;;3,2;;81,3
24052140;ESCOLA ESTADUAL ENEAS CAVALCANTI;2402600;Ceará-Mirim;24;RN;;4,6;77,2;88,1
24052450;EM DR JULIO GOMES DE SENNA;2402600;Ceará-Mirim;24;RN;;4,5;82,1;89,8
24052590;EM MARIO PINHEIRO;2402600;Ceará-Mirim;24;RN;;3,6;;80,6
24082228;EM PROFESSORA MARIA DE LOURDES DE OLIVEIRA;2402600;Ceará-Mirim;24;RN;;3,2;;88,59999999999998
24052159;EE GENERAL JOAO VARELA;2402600;Ceará-Mirim;24;RN;;4,9;;95,5
24052663;EM SERGIO VARELA SANTIAGO;2402600;Ceará-Mirim;24;RN;;3,9;;97,2
24052426;EM PROFESSORA MARIA BERNADETE BARBOSA;2402600;Ceará-Mirim;24;RN;;4,5;73,9;86,6
24052418;EM PROFESSORA ALZIRA DE SA PEREIRA;2402600;Ceará-Mirim;24;RN;;3,7;;83,5
24052299;EM BELARMINA CAMPOS;2402600;Ceará-Mirim;24;RN;;3,4;;89,1
24079944;ESCOLA MUNICIPAL ARY ALECRIM PACHECO;2402600;Ceará-Mirim;24;RN;;3,5;;86,6
24052221;EM MANOEL PEREIRA DOS SANTOS;2402600;Ceará-Mirim;24;RN;;3,5;;83,5
24052345;EM PEDRO SALOMAO;2402600;Ceará-Mirim;24;RN;;4,8;;94,4
24052655;EM ROTARY;2402600;Ceará-Mirim;24;RN;;3,8;;78,0
24052396;EM BRASILIANO JERONIMO DA SILVA;2402600;Ceará-Mirim;24;RN;;4,4;;93,1
24052060;CENTRO DE EDUC RURAL PROF JOSE TITO JUNIOR;2402600;Ceará-Mirim;24;RN;;;81,8;
24052086;ESCOLA ESTADUAL AUGUSTO XAVIER DE GOIS ENSINO MEDIO EM TEMPO INTEGRAL;2402600;Ceará-Mirim;24;RN;;;75,3;
24052175;EE MONS CELSO CICCO;2402600;Ceará-Mirim;24;RN;;;76,2;
24052280;EM AUGUSTO XAVIER DE GOIS;2402600;Ceará-Mirim;24;RN;;;;77,0
24071668;EM FERDINANDO PEREIRA DO COUTO;2402600;Ceará-Mirim;24;RN;;;;80,9
24052612;EM PEDRO JUSTINO DOS SANTOS;2402600;Ceará-Mirim;24;RN;;;;75,2
24052558;EM JOSE ADELINO;2402600;Ceará-Mirim;24;RN;;;;90,8
24052337;EM MARA CABRAL;2402600;Ceará-Mirim;24;RN;;;;93,7
24066389;ESCOLA ESTADUAL PROFESSOR OTTO DE BRITO GUERRA;2402600;Ceará-Mirim;24;RN;;;;74,3
24071200;EM MANOEL DANTAS BARRETO;2402600;Ceará-Mirim;24;RN;;;;90,7
29438314;ESCOLA MUNICIPAL OSVALDO CRUZ;2932200;Ubaitaba;29;BA;4,4;;78,7;
29314011;ESCOLA ANA MARIA DUARTE LONA;2932200;Ubaitaba;29;BA;4,5;4,7;96,2;88,6
29313856;COLEGIO MUNICIPAL DE FAISQUEIRA;2932200;Ubaitaba;29;BA;4,0;;66,0;
29424054;CENTRO EDUCACIONAL UBAITABENSE;2932200;Ubaitaba;29;BA;4,1;;75,4;
29313937;ESCOLA JOAQUIM CARDOSO;2932200;Ubaitaba;29;BA;;4,5;;94,3
29314186;ESCOLA TEOTONIO LIMA;2932200;Ubaitaba;29;BA;;4,4;;88,2
29313910;ESCOLA HILDA LAGO;2932200;Ubaitaba;29;BA;;5,2;;82,7
29314208;GRUPO ESCOLAR ANTONIO CARLOS MAGALHAES;2932200;Ubaitaba;29;BA;;5,1;;93,1
29434203;ESCOLA MUNICIPAL DE UBAITABA;2932200;Ubaitaba;29;BA;;4,9;;89,0
29314097;ESCOLA EDEHILDA RODRIGUES DE OLIVEIRA;2932200;Ubaitaba;29;BA;;5,0;;90,7
29434173;ESCOLA MUNICIPAL ACUCIO MAGALHAES;2932200;Ubaitaba;29;BA;;5,1;;89,7
29340314;ESCOLA IZOLINA BARROS;2932200;Ubaitaba;29;BA;;5,0;;88,7
29443067;RONAN OLIVEIRA MOTA;2921203;Miguel Calmon;29;BA;4,1;;78,9;
29674620;COLEGIO MUNICIPAL DE ENSINO FUNDAMENTAL DE SALGADO GRANDE E REGIAO;2921203;Miguel Calmon;29;BA;3,8;3,6;77,3;75,5
29369436;COLEGIO CLARIEZER VICENTE DOS ANJOS;2921203;Miguel Calmon;29;BA;3,2;;69,2;
29355850;ESC 1 GRAU ENG FRANCISCO MARTINS BASTOS;2921203;Miguel Calmon;29;BA;3,4;;68,6;
29355818;ESC DE 1 GRAU HORACIO PIRES DE LIMA;2921203;Miguel Calmon;29;BA;3,9;;76,6;
29355915;ESCOLA MUNICIPAL JOSE LOURENCO;2921203;Miguel Calmon;29;BA;;5,5;;93,1
29072999;ESCOLA PAULO MENEZES MOREIRA;2921203;Miguel Calmon;29;BA;;4,3;;86,8
29452449;COLEGIO MUNICIPAL DE ENSINO FUNDAMENTAL DA REGIAO DA SERRA;2921203;Miguel Calmon;29;BA;;;;69,9
29176883;ESCOLA MUNICIPAL ALFREDO DA SILVA SERRA;2906501;Candeias;29;BA;2,9;;79,8;
29177294;ESCOLA MUNICIPAL ARGENTINA CASTELO BRANCO;2906501;Candeias;29;BA;3,5;;84,4;
29176395;ESCOLA MUNICIPAL YEDA BARRADAS CARNEIRO;2906501;Candeias;29;BA;3,5;;71,3;82,8
29176875;ESCOLA MUNICIPAL 14 DE AGOSTO;2906501;Candeias;29;BA;3,8;;86,7;
29383234;EE - COLEGIO DA POLICIA MILITAR - CPM FRANCISCO PEDRO DE OLIVEIRA;2906501;Candeias;29;BA;5,3;;94,3;
29381444;ESCOLA MUNICIPAL EGBERTO DE CARVALHO FERREIRA;2906501;Candeias;29;BA;3,6;;91,4;
29176425;COLEGIO PROFESSOR DASIO JOSE DE SOUZA;2906501;Candeias;29;BA;3,8;;81,5;
29176433;ESCOLA MUNICIPAL IVONICE COSTA SOTERO;2906501;Candeias;29;BA;2,9;;83,9;
29176956;ESCOLA MUNICIPAL JULIETA VIANA;2906501;Candeias;29;BA;3,1;;70,8;
29177057;ESCOLA MUNICIPAL TERCIA BORGES;2906501;Candeias;29;BA;3,9;4,5;88,2;89,4
29177006;ESCOLA MUNICIPAL NOVA CANDEIAS;2906501;Candeias;29;BA;3,5;;81,0;
29176905;ESCOLA MUNICIPAL CONSELHEIRO LUIZ VIANA;2906501;Candeias;29;BA;4,5;3,9;90,2;84,2
29176417;ESCOLA MUNICIPAL SAO JOAO BATISTA;2906501;Candeias;29;BA;;4,6;;87,8
29176689;ESCOLA MUNICIPAL BATISTA;2906501;Candeias;29;BA;;5,6;;94,9
29177219;ESCOLA MUNICIPAL SAN MARTINS;2906501;Candeias;29;BA;;5,4;;97,5
29176441;ESCOLA MUNICIPAL ALBERTINA DIAS COELHO;2906501;Candeias;29;BA;;3,5;88,0;87,5
29177014;ESCOLA MUNICIPAL PE JOSE DE ANCHIETA;2906501;Candeias;29;BA;;4,4;;85,5
29176760;ESCOLA MUNICIPAL DOM PEDRO I;2906501;Candeias;29;BA;;3,9;;79,0
29176948;ESCOLA MUNICIPAL JONAS BARBOSA DE LIMA;2906501;Candeias;29;BA;;5,8;;94,9
29177030;ESCOLA MUNICIPAL MILTON DOS SANTOS MATOS;2906501;Candeias;29;BA;;4,9;;91,7
29176654;ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES;2906501;Candeias;29;BA;;4,8;;87,8
29176921;ESCOLA MUNICIPAL DR GUALBERTO DANTAS FONTES;2906501;Candeias;29;BA;;5,1;;84,0
29176638;ESCOLA MUNICIPAL ALDA ADRIANA SILVA CARNAUBA;2906501;Candeias;29;BA;;3,5;;73,7
29176751;ESCOLA MUNICIPAL LINDAURA DE S GUALBERTO;2906501;Candeias;29;BA;;4,7;;92,2
29176484;ESCOLA MUNICIPALIZADA ADRIANO GORDILHO;2906501;Candeias;29;BA;;4,5;;88,09999999999998
29422566;ASBREMFO ASSOC B RECREAT MORAD DA R DAS FONTES;2906501;Candeias;29;BA;;5,7;;96,6
29177197;ESCOLA MUNICIPAL PROFª ALZIRA FERREIRA RIBEIRO;2906501;Candeias;29;BA;;5,1;;89,0
29176859;ESCOLA MUNICIPAL ROBERTA LOPES DA SILVA;2906501;Candeias;29;BA;;5,3;;95,5
29176867;ESCOLA MUNICIPAL UBALDO DE CARVALHO FERREIRA;2906501;Candeias;29;BA;;4,2;;96,9
29435013;CENTRO DE EDUCACAO GISELLA TYGEL;2906501;Candeias;29;BA;;5,5;;94,9
29176832;ESCOLA MUNICIPAL EDITH DIAS DOS SANTOS;2906501;Candeias;29;BA;;4,6;;89,0
29176778;ESCOLA MUNICIPALIZADA MARGARIDA SOUZA;2906501;Candeias;29;BA;;5,6;;87,2
29177243;ESCOLA MUNICIPAL THYERES NOVAES CERQUEIRA LIMA;2906501;Candeias;29;BA;;4,7;;86,4
29176700;ESCOLA MUNICIPAL COMUNITARIA S FRANCISCO;2906501;Candeias;29;BA;;4,1;;91,5
29177022;ESCOLA MUNICIPAL MARISE DE CAMPOS;2906501;Candeias;29;BA;;5,9;;90,90000000000002
29176794;ESCOLA MUNICIPAL LAURENTINO N DA CRUZ;2906501;Candeias;29;BA;;4,6;;91,3
29362903;CENTRO EDUCACIONAL DISNEYLANDIA;2906501;Candeias;29;BA;;4,6;;85,8
29176344;ESCOLA MUNICIPAL SOCIAL CULTURAL CRISTA;2906501;Candeias;29;BA;;4,9;;96,9
29176450;ESCOLA MUNICIPAL PAPA PAULO VI;2906501;Candeias;29;BA;;;74,9;
29177103;ESCOLA MUNICIPAL PE MANOEL DA NOBREGA;2906501;Candeias;29;BA;;;;83,9
24082511;ESCOLA MUNICIPAL SAO ROMAO;2408003;Mossoró;24;RN;4,1;5,2;80,7;87,7
24002674;ESCOLA MUNICIPAL CELINA GUIMARAES VIANA;2408003;Mossoró;24;RN;4,7;5,5;87,5;98,0
24002445;ESCOLA ESTADUAL PROFESSORA MARIA STELLA PINHEIRO COSTA;2408003;Mossoró;24;RN;4,5;;100,0;
24003212;ESCOLA MUNICIPAL PROFESSOR ANTONIO FAGUNDES;2408003;Mossoró;24;RN;4,3;5,4;78,0;96,2
24065170;ESCOLA MUNICIPAL DEUSDETE CECILIO DE ARAUJO;2408003;Mossoró;24;RN;2,8;;71,2;
24002747;ESCOLA MUNICIPAL DINARTE MARIZ;2408003;Mossoró;24;RN;5,6;5,8;97,20000000000002;94,8
24001724;EE EDUCANDARIO PROFESSOR PAULO FREIRE;2408003;Mossoró;24;RN;3,3;5,2;74,6;91,4
24003182;ESCOLA MUNICIPAL VEREADOR JOSE BERNARDO;2408003;Mossoró;24;RN;4,8;;88,0;
24001902;ESCOLA ESTADUAL GILBERTO ROLA;2408003;Mossoró;24;RN;2,9;;61,2;86,6
24001180;ESCOLA ESTADUAL JERONIMO ROSADO;2408003;Mossoró;24;RN;2,8;;59,4;
24002151;ESCOLA ESTADUAL CUNHA DA MOTA;2408003;Mossoró;24;RN;4,0;;81,3;
24001970;EE TERTULIANO AYRES DIAS;2408003;Mossoró;24;RN;4,6;5,8;82,4;95,8
24002593;ESCOLA MUNICIPAL ALCIDES MANOEL DE MEDEIROS;2408003;Mossoró;24;RN;4,3;5,8;76,5;91,7
24003131;ESCOLA MUNICIPAL RICARDO VIEIRA DO COUTO;2408003;Mossoró;24;RN;3,8;5,2;86,9;96,8
24002291;EE MOREIRA DIAS ENS FUNDAMENTAL E MEDIO;2408003;Mossoró;24;RN;4,7;;93,2;
24002267;ESCOLA ESTADUAL MANOEL JUSTINIANO DE MELO;2408003;Mossoró;24;RN;3,6;5,0;81,0;95,5
24003409;EE CENTENARIO DE MOSSORO;2408003;Mossoró;24;RN;4,5;;89,3;
24002763;ESCOLA MUNICIPAL DR JOSE GONCALVES;2408003;Mossoró;24;RN;4,5;4,8;89,9;95,1
24071811;ESCOLA ESTADUAL JERONIMO VINGT ROSADO MAIA;2408003;Mossoró;24;RN;3,3;;63,7;88,6
24079588;COLEGIO EVANGELICO LEONCIO JOSE DE SANTANA;2408003;Mossoró;24;RN;5,2;6,4;86,9;94,8
24002283;ESCOLA ESTADUAL MONSENHOR RAIMUNDO GURGEL;2408003;Mossoró;24;RN;4,3;6,0;83,7;96,4
24002240;EE J M VASCONCELOS ESN 1 E 2 GRAUS;2408003;Mossoró;24;RN;3,1;;80,9;
24003220;ESCOLA MUNICIPAL PROFESSOR MANOEL ASSIS;2408003;Mossoró;24;RN;5,7;6,8;96,7;96,3
24003107;ESCOLA MUNICIPAL SINDICALISTA ANTONIO INACIO;2408003;Mossoró;24;RN;3,6;4,8;75,8;96,2
24079570;ESCOLA MUNICIPAL RONALD PINHEIRO NEO JUNIOR;2408003;Mossoró;24;RN;4,1;5,9;86,0;93,8
24001929;ESCOLA MUNICIPAL JOSE BENJAMIM;2408003;Mossoró;24;RN;3,4;5,4;62,1;86,6
24001775;ESCOLA MUNICIPAL MARINEIDE PEREIRA DA CUNHA;2408003;Mossoró;24;RN;4,2;6,3;72,9;96,4
24072516;ESCOLA MUNICIPAL PROF ALEXANDRE LINHARES;2408003;Mossoró;24;RN;3,7;4,7;85,1;97,0
24003204;ESCOLA MUNICIPAL JOAQUIM FELICIO DE MOURA;2408003;Mossoró;24;RN;4,3;5,7;77,6;86,7
24002860;ESCOLA MUNICIPAL JERONIMO ROSADO;2408003;Mossoró;24;RN;4,5;;91,3;
24002658;ESCOLA MUNICIPAL HELOISA LEAO DE MOURA;2408003;Mossoró;24;RN;3,5;5,0;86,4;89,4
24002232;ESCOLA ESTADUAL GOVERNADOR DIX-SEPT ROSADO;2408003;Mossoró;24;RN;2,9;;71,1;
24003298;ESCOLA MUNICIPAL ROTARY;2408003;Mossoró;24;RN;5,9;7,1;95,60000000000001;97,0
24085812;ESCOLA MUNICIPAL PROFESSOR MAURICIO DE OLIVEIRA;2408003;Mossoró;24;RN;3,9;4,4;82,6;85,2
24002712;ESCOLA MUNICIPAL FRANCISCO DE ASSIS BATISTA;2408003;Mossoró;24;RN;4,8;5,9;90,8;93,2
24002755;ESCOLA MUNICIPAL PROFESSORA DOLORES FREIRE DE ANDRADE;2408003;Mossoró;24;RN;;6,6;;96,7
24002127;EE CON ESTEVAM DANTAS ENS DE 1 GRAU;2408003;Mossoró;24;RN;;4,7;70,1;82,4
24066079;ESCOLA MUNICIPAL ANTONIO SOARES DE AQUINO;2408003;Mossoró;24;RN;;6,2;;95,39999999999999
24002798;ESCOLA MUNICIPAL ELIAS SALEM;2408003;Mossoró;24;RN;;5,4;;91,0
24068942;ESCOLA MUNICIPAL PROFESSOR FRANCISCO MORAIS FILHO;2408003;Mossoró;24;RN;;7,1;;97,6
24003123;ESCOLA MUNICIPAL RAIMUNDO FERNANDES;2408003;Mossoró;24;RN;;6,9;;98,6
24002160;EE D JAIME CAMARA ENS DE 1 GRAU;2408003;Mossoró;24;RN;;5,4;;88,3
24001880;ESCOLA MUNICIPAL ANDRE LUIZ;2408003;Mossoró;24;RN;;6,5;;98,4
24002259;ESCOLA ESTADUAL LUIZ DANTAS CAVALCANTI;2408003;Mossoró;24;RN;;4,0;;93,09999999999998
24070076;ESCOLA MUNICIPAL PAULO CAVALCANTE DE MOURA;2408003;Mossoró;24;RN;;6,2;;96,0
24064459;EE DIRAN RAMOS DO AMARAL;2408003;Mossoró;24;RN;;5,3;85,0;89,3
24001430;ESCOLA ESTADUAL FRANCISCA MARTINS DE SOUZA;2408003;Mossoró;24;RN;;6,6;;97,0
24079596;ESCOLA MUNICIPAL MARIA DO CEU PEREIRA FERNANDES;2408003;Mossoró;24;RN;;4,8;;94,8
24002046;ESCOLA ESTADUAL ABOLICAO IV;2408003;Mossoró;24;RN;;5,2;;87,9
