F;Total de escolas sem ensino fundamental - anos iniciais;Total de escolas com ensino fundamental - anos iniciais;Total de escolas sem Ensino Fundamental - Anos finais;Total de escolas com Ensino Fundamental - Anos finais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de escolas que não possuem esgoto sanitário da rede pública;Total de escolas que possuem esgoto sanitário da rede pública;Total de escolas que não possuem coleta de lixo periódica;Total de escolas que possuem coleta de lixo periódica;Total de escolas que não possuem laboratório de informática;Total de escolas que possuem laboratório de informática;Total de escolas que não possuem laboratório de ciências;Total de escolas que possuem laboratório de ciências;Total de escolas que não possuem sala para atendimento educacional especializado;Total de escolas que possuem sala para atendimento educacional especializado;Total de escolas que não possuem quadra de esportes;Total de escolas que possuem quadra de esportes;Total de escolas que não possuem biblioteca e/ou sala de leitura;Total de escolas que possuem biblioteca e/ou sala de leitura;Total de de salas de aulas utilizadas na escola;Total de escolas que não possuem equipamento de som;Total de escolas que possuem equipamento de som;Total de escolas que não possuem projetor multimídia;Total de escolas que possuem projetor multimídia;Total de escolas que não possuem acesso à internet;Total de escolas que possuem acesso à internet;Total de escolas que não oferecem AEE;Total de escolas que oferecem AEE não exclusivamente;Total de escolas que oferecem AEE exclusivamente;Total de escolas que não oferecem atividade complementar;Total de escolas que oferecem atividade complementar não exclusivamente;Total de escolas que oferecem atividade complementar exclusivamente;Total de escolas que não possuem ensino fundamental organizado em ciclos;Total de escolas que possuem ensino fundamental organizado em ciclos;Total de escolas fora de localização diferenciada;Total de escolas localizadas em assentamento;Total de escolas localizadas em terra indígena;Total de escolas localizadas em terras remanescentes de quilombos;Total de escolas sem ensino organizado em Alternância;Total de escolas com ensino organizado em Alternância;Total de salas de aulas climatizadas na escola;Total de escolas que não possuemdesktop em uso pelos alunos;Total de escolas que possuem desktop em uso pelos alunos;Total de escolas que não possuem notebook em uso pelos alunos;Total de escolas que possuem notebook em uso pelos alunos;Total de escolas que não possuem tablets em uso pelos alunos;Total de escolas que possuem tablets em uso pelos alunos;Total de escolas que não possuem acesso à internet para os alunos;Total de escolas que possuem acesso à internet para os alunos;Total de escolas que não possuem acesso à internet para uso administrativo;Total de escolas que possuem acesso à internet para uso administrativo;Total de escolas que não possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que não possuem acervo multimídia;Total de escolas que possuem acervo multimídia;Total de escolas que não possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Total de escolas que possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
15585689;COLEGIOSEIMA;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;16;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;16;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
15098745;CENTRO EDUCACIONAL TRIUNFO;1501402;Belém;15;PA;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;19;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;12;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;
15188035;CENTRO EDUCACIONAL ESPACO CRIATIVO;1501402;Belém;15;PA;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;11;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;1,0;;;
15577716;CENTRO EDUCACIONAL A HORA DO SABER;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;16;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;16;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
15040224;EEEFM SANTA LUZIA;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;12;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;3,6;
15042324;EEEFM PROF PALMIRA GABRIEL;1501402;Belém;15;PA;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;23;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;3,3;
15173046;SISTEMA DE ENSINO ABC A CONQUISTA DO SABER;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;4;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
15581900;SISTEMA EDUCACIONAL ACROPOLE BELEM;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;31;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;31;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
15042634;EEEF GENY GABRIEL AMARAL;1501402;Belém;15;PA;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;3,5;3,8999999999999995
15038637;COOPERATIVA EDUC NOSSA ESC LTDA;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;15;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;14;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
15038076;CENTRO EDUCACIONAL MARIRRAY;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;21;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;13;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
15039986;EEEF VEREADOR GONCALO DUARTE;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;11;1,0;;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;3,5;
15040054;EEEF JOSE VERISSIMO;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;13;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;4,1;
15040046;EEEF JOSE BONIFACIO;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;7;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;4,7;
15567788;EEEFM PROF JORGE LOPES RAPOSO;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;16;1,0;;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;16;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;3,6999999999999997;
15142264;E M PALMIRA LINS DE CARVALHO;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;11;;1,0;;1,0;1,0;;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;4,6;5,7
15584763;CENTRO NIPONICO ADVENTISTA;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;13;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;13;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
15564665;ESCOLA CENTRO SOCIAL AUXILIUM;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;23;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;23;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;
15040992;E M REPUBLICA DE PORTUGAL;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;15;;1,0;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;4,6;5,9
15038491;COL STA CATARINA DE SENA;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;46;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;46;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
15040798;E M MANUELA FREITAS;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;15;1,0;;1,0;;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;15;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;4,9;5,7
15155005;COLEGIO IMPACTO DE ICOARACI;1501402;Belém;15;PA;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;10;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
15167259;CENTRO EDUCACIONAL IKETANI E LIBONATI;1501402;Belém;15;PA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;7;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;7;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;
15162800;CENTRO DE ESTUDOS ALFABETIZACAO INTEGRADA - CEAI;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;11;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;
15043142;EEEF SAO JOAO BATISTA;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;8;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;5,4
15150046;INSTITUTO EDUCACIONAL BOM SAMARITANO;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;1,0;;;
15039390;E E F M DISNEYLANDIA;1501402;Belém;15;PA;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;;;;;
15577724;CENTRO ED STA LUIZA DE MARILLAC LTDA;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;7;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;7;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
15042995;E M MARIA MADALENA RAAD;1501402;Belém;15;PA;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;14;;1,0;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;3,8;5,3
15040682;E M AMALIA PAUMGARTTEN;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;15;1,0;;1,0;;;1,0;;1,0;;;1,0;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;3,9;5,1
15040542;EEEF SANTA HELENA;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;5;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,4
15172074;SISTEMA DE ENSINO PEQUENO APRENDIZ;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;1,0;;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
15156893;ESCOLA CRISTA CAMINHANDO COM JESUS;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;5;;1,0;1,0;;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
15040631;ESCOLA E I E E F MINA DOS SETE ANOES;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;8;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
15040933;E M JOSINO VIANA;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;8;;1,0;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;5,6
15038815;EEEF MADRE ZARIFE SALES;1501402;Belém;15;PA;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;5,2;
15155390;EEEIF PROF BRUNO DE MENEZES;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;5,0
15202020;INST DE E ESCOLINHA DO SABER;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;12;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
15037630;E E I F MEU PEDACINHO DO CEU;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;
15516423;CENTRO DE ESTUDOS NOVO HORIZONTE;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;10;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
15039153;E E I F M TENENTE REGO BARROS;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;49;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;49;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;6,1;7,2
15156184;CENTRO EDUCACIONAL ABC;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;1,0;;;
15569624;E M PROF HELDER FIALHO DIAS;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;21;1,0;;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;4,4;4,9
15156214;E E I F PRIMEIROS PASSOS;1501402;Belém;15;PA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
15586324;CENTRO EDUCACIONAL PARAISO DO ESTUDANTE;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;1,0;;1,0;14;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;14;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;
15038475;COLEGIO SALESIANO NOSSA SENHORA DO CARMO;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;15;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;15;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;1,0;;;
15040968;E M RUY DA SILVEIRA BRITTO;1501402;Belém;15;PA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;10;;1,0;1,0;;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;4,8;5,6
15139476;CENTRO DE ENSINO CLUBE DO PIMPOLHO;1501402;Belém;15;PA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;
